,0
symbol,BX
basic_statistics_mean,113.37582484699337
basic_statistics_std,26.842983622241192
basic_statistics_min,71.6780014038086
basic_statistics_max,199.0500030517578
basic_statistics_median,114.8665771484375
basic_statistics_skewness,-0.09803104798987204
basic_statistics_kurtosis,1.0059477069149594
stationarity_test_test_statistic,0.7109392326508899
stationarity_test_p_value,0.9900536712885507
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.3191996828231305
volatility_analysis_max_volatility,0.5141824318315691
volatility_analysis_min_volatility,0.17150133873821397
volatility_analysis_avg_volatility,0.31068201407824564
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\BX_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\BX_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\BX_seasonality_analysis.png
