,0
symbol,HST
basic_statistics_mean,16.93455353496972
basic_statistics_std,1.6057035241053872
basic_statistics_min,13.679468154907227
basic_statistics_max,20.480443954467773
basic_statistics_median,16.984268188476562
basic_statistics_skewness,-0.22676582527866015
basic_statistics_kurtosis,1.7910411603469685
stationarity_test_test_statistic,-1.9827167404372714
stationarity_test_p_value,0.2942022409592613
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.25415795297568333
volatility_analysis_max_volatility,0.37454017063435424
volatility_analysis_min_volatility,0.15382639835381204
volatility_analysis_avg_volatility,0.24864954306067252
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\HST_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\HST_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\HST_seasonality_analysis.png
