,0
symbol,PLTR
basic_statistics_mean,21.10565486420217
basic_statistics_std,11.943462122981174
basic_statistics_min,6.320000171661377
basic_statistics_max,67.08000183105469
basic_statistics_median,17.950000762939453
basic_statistics_skewness,1.9334783935871815
basic_statistics_kurtosis,10.65573918833051
stationarity_test_test_statistic,3.716902793722347
stationarity_test_p_value,1.0
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.444370153876086, '5%': -2.867722323562515, '10%': -2.5700629410213627}"
volatility_analysis_annual_volatility,0.671755027703433
volatility_analysis_max_volatility,1.2087405168870642
volatility_analysis_min_volatility,0.30426436851494143
volatility_analysis_avg_volatility,0.6337412931351738
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\PLTR_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\PLTR_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\PLTR_seasonality_analysis.png
