symbol,basic_statistics,stationarity_test,volatility_analysis,analysis_period,MAE,MSE,RMSE,R2,MAPE,Date,ARIMA_Forecast,RNN_Forecast,Symbol
,,,,,,,,,,2024-11-13,353.2346355858898,,HCA
,,,,,,,,,,2024-11-14,353.2624817877131,,HCA
,,,,,,,,,,2024-11-15,353.3405781535064,,HCA
,,,,,,,,,,2024-11-18,353.3301029007317,,HCA
,,,,,,,,,,2024-11-19,353.30971250906634,,HCA
,,,,,,,,,,2024-11-20,353.3215065608386,,HCA
,,,,,,,,,,2024-11-21,353.3217286993769,,HCA
,,,,,,,,,,2024-11-22,353.31792538969364,,HCA
,,,,,,,,,,2024-11-25,353.3184983202286,,HCA
,,,,,,,,,,2024-11-26,353.3193487279221,,HCA
,,,,,,,,,,2024-11-27,353.3188260143224,,HCA
,,,,,,,,,,2024-11-28,353.3187749064449,,HCA
,,,,,,,,,,2024-11-29,353.3189500371477,,HCA
,,,,,,,,,,2024-12-02,353.3189223683869,,HCA
,,,,,,,,,,2024-12-03,353.3188840824088,,HCA
,,,,,,,,,,2024-12-04,353.3189073695614,,HCA
,,,,,,,,,,2024-12-05,353.3189108875453,,HCA
,,,,,,,,,,2024-12-06,353.31890294300234,,HCA
,,,,,,,,,,2024-12-09,353.31890420084005,,HCA
,,,,,,,,,,2024-12-10,353.3189059839149,,HCA
,,,,,,,,,,2024-12-11,353.3189049499024,,HCA
,,,,,,,,,,2024-12-12,353.31890475253186,,HCA
,,,,,,,,,,2024-12-13,353.3189051124948,,HCA
,,,,,,,,,,2024-12-16,353.3189050576441,,HCA
,,,,,,,,,,2024-12-17,353.3189049737318,,HCA
,,,,,,,,,,2024-12-18,353.31890501948203,,HCA
,,,,,,,,,,2024-12-19,353.31890502974977,,HCA
,,,,,,,,,,2024-11-08,547.1832025907786,,IT
,,,,,,,,,,2024-11-11,546.608843379174,,IT
,,,,,,,,,,2024-11-12,546.3056537264788,,IT
,,,,,,,,,,2024-11-13,546.1380850741516,,IT
,,,,,,,,,,2024-11-14,546.1154824943277,,IT
,,,,,,,,,,2024-11-15,546.1314441104491,,IT
,,,,,,,,,,2024-11-18,546.1433326772968,,IT
,,,,,,,,,,2024-11-19,546.1490182085732,,IT
,,,,,,,,,,2024-11-20,546.1502335711486,,IT
,,,,,,,,,,2024-11-21,546.1498850877548,,IT
,,,,,,,,,,2024-11-22,546.1494726878105,,IT
,,,,,,,,,,2024-11-25,546.1492666488825,,IT
,,,,,,,,,,2024-11-26,546.1492124817927,,IT
,,,,,,,,,,2024-11-27,546.1492179249157,,IT
,,,,,,,,,,2024-11-28,546.1492311839442,,IT
,,,,,,,,,,2024-11-29,546.1492386289569,,IT
,,,,,,,,,,2024-12-02,546.1492409061553,,IT
,,,,,,,,,,2024-12-03,546.1492409406758,,IT
,,,,,,,,,,2024-12-04,546.1492405368022,,IT
,,,,,,,,,,2024-12-05,546.1492402738237,,IT
,,,,,,,,,,2024-12-06,546.1492401818559,,IT
,,,,,,,,,,2024-12-09,546.1492401728952,,IT
,,,,,,,,,,2024-12-10,546.1492401844928,,IT
,,,,,,,,,,2024-12-11,546.1492401935463,,IT
,,,,,,,,,,2024-12-12,546.1492401971343,,IT
,,,,,,,,,,2024-12-13,546.1492401977152,,IT
,,,,,,,,,,2024-12-16,546.1492401974099,,IT
,,,,,,,,,,2024-12-17,546.1492401971065,,IT
,,,,,,,,,,2024-12-18,546.1492401969706,,IT
,,,,,,,,,,2024-12-19,546.1492401969412,,IT
,,,,,,,,,,2024-11-08,61.81733399719034,,EBAY
,,,,,,,,,,2024-11-11,61.770327013486266,,EBAY
,,,,,,,,,,2024-11-12,61.81757963148642,,EBAY
,,,,,,,,,,2024-11-13,61.77318577188892,,EBAY
,,,,,,,,,,2024-11-14,61.77872281448701,,EBAY
,,,,,,,,,,2024-11-15,61.78159954970497,,EBAY
,,,,,,,,,,2024-11-18,61.784039864143374,,EBAY
,,,,,,,,,,2024-11-19,61.78071530179517,,EBAY
,,,,,,,,,,2024-11-20,61.782882328450015,,EBAY
,,,,,,,,,,2024-11-21,61.78265974464664,,EBAY
,,,,,,,,,,2024-11-22,61.78254016300956,,EBAY
,,,,,,,,,,2024-11-25,61.78238558005959,,EBAY
,,,,,,,,,,2024-11-26,61.78259168366881,,EBAY
,,,,,,,,,,2024-11-27,61.78248450454311,,EBAY
,,,,,,,,,,2024-11-28,61.78249254662188,,EBAY
,,,,,,,,,,2024-11-29,61.78249716754192,,EBAY
,,,,,,,,,,2024-12-02,61.78250746163653,,EBAY
,,,,,,,,,,2024-12-03,61.782495376898616,,EBAY
,,,,,,,,,,2024-12-04,61.78250067791988,,EBAY
,,,,,,,,,,2024-12-05,61.78250044012472,,EBAY
,,,,,,,,,,2024-12-06,61.78250030735001,,EBAY
,,,,,,,,,,2024-12-09,61.7824996291608,,EBAY
,,,,,,,,,,2024-12-10,61.78250031595745,,EBAY
,,,,,,,,,,2024-12-11,61.7825000558602,,EBAY
,,,,,,,,,,2024-12-12,61.78250005973458,,EBAY
,,,,,,,,,,2024-12-13,61.78250005920723,,EBAY
,,,,,,,,,,2024-12-16,61.78250010275049,,EBAY
,,,,,,,,,,2024-12-17,61.78250006453755,,EBAY
,,,,,,,,,,2024-12-18,61.78250007713649,,EBAY
,,,,,,,,,,2024-12-19,61.782500077291616,,EBAY
,,,,,,,,,,2024-11-08,920.847692312162,,EQIX
,,,,,,,,,,2024-11-11,918.9531111934068,,EQIX
,,,,,,,,,,2024-11-12,920.4467840099928,,EQIX
,,,,,,,,,,2024-11-13,919.8774886943494,,EQIX
,,,,,,,,,,2024-11-14,919.1642196587424,,EQIX
,,,,,,,,,,2024-11-15,919.1043603478684,,EQIX
,,,,,,,,,,2024-11-18,919.2921436497106,,EQIX
,,,,,,,,,,2024-11-19,919.189275569235,,EQIX
,,,,,,,,,,2024-11-20,919.2031092089376,,EQIX
,,,,,,,,,,2024-11-21,919.2371973453754,,EQIX
,,,,,,,,,,2024-11-22,919.2487952335548,,EQIX
,,,,,,,,,,2024-11-25,919.2326786196068,,EQIX
,,,,,,,,,,2024-11-26,919.2393672339977,,EQIX
,,,,,,,,,,2024-11-27,919.2391569384748,,EQIX
,,,,,,,,,,2024-11-28,919.2380314215592,,EQIX
,,,,,,,,,,2024-11-29,919.2366065621874,,EQIX
,,,,,,,,,,2024-12-02,919.2379083201412,,EQIX
,,,,,,,,,,2024-12-03,919.2374558944632,,EQIX
,,,,,,,,,,2024-12-04,919.2374900830164,,EQIX
,,,,,,,,,,2024-12-05,919.237464638064,,EQIX
,,,,,,,,,,2024-12-06,919.237613106575,,EQIX
,,,,,,,,,,2024-12-09,919.2375088281328,,EQIX
,,,,,,,,,,2024-12-10,919.2375438877298,,EQIX
,,,,,,,,,,2024-12-11,919.2375347958484,,EQIX
,,,,,,,,,,2024-12-12,919.2375453881208,,EQIX
,,,,,,,,,,2024-12-13,919.2375309871508,,EQIX
,,,,,,,,,,2024-12-16,919.2375396185386,,EQIX
,,,,,,,,,,2024-12-17,919.2375363888956,,EQIX
,,,,,,,,,,2024-12-18,919.2375379168654,,EQIX
,,,,,,,,,,2024-12-19,919.2375364096118,,EQIX
,,,,,,,,,,2024-11-08,45.05427821159235,,NEM
,,,,,,,,,,2024-11-11,44.99916170808951,,NEM
,,,,,,,,,,2024-11-12,44.94616316342445,,NEM
,,,,,,,,,,2024-11-13,44.97576608207438,,NEM
,,,,,,,,,,2024-11-14,44.97404562662983,,NEM
,,,,,,,,,,2024-11-15,44.97141177808637,,NEM
,,,,,,,,,,2024-11-18,44.96580217828674,,NEM
,,,,,,,,,,2024-11-19,44.96410895935458,,NEM
,,,,,,,,,,2024-11-20,44.965731168111816,,NEM
,,,,,,,,,,2024-11-21,44.965710223280745,,NEM
,,,,,,,,,,2024-11-22,44.9652633731659,,NEM
,,,,,,,,,,2024-11-25,44.96485289893852,,NEM
,,,,,,,,,,2024-11-26,44.96482934851238,,NEM
,,,,,,,,,,2024-11-27,44.964931225045895,,NEM
,,,,,,,,,,2024-11-28,44.96491901194207,,NEM
,,,,,,,,,,2024-11-29,44.96487219783882,,NEM
,,,,,,,,,,2024-12-02,44.96484640023792,,NEM
,,,,,,,,,,2024-12-03,44.96485008622438,,NEM
,,,,,,,,,,2024-12-04,44.96485640079163,,NEM
,,,,,,,,,,2024-12-05,44.96485400418298,,NEM
,,,,,,,,,,2024-12-06,44.96484994285381,,NEM
,,,,,,,,,,2024-12-09,44.96484855226405,,NEM
,,,,,,,,,,2024-12-10,44.96484911945068,,NEM
,,,,,,,,,,2024-12-11,44.96484945509739,,NEM
,,,,,,,,,,2024-12-12,44.96484914946732,,NEM
,,,,,,,,,,2024-12-13,44.96484883640345,,NEM
,,,,,,,,,,2024-12-16,44.9648487792948,,NEM
,,,,,,,,,,2024-12-17,44.964848834839714,,NEM
,,,,,,,,,,2024-12-18,44.96484884600103,,NEM
,,,,,,,,,,2024-12-19,44.96484881441548,,NEM
,,,,,,,,,,2024-11-08,97.65844406734396,,WEC
,,,,,,,,,,2024-11-11,97.52686485321452,,WEC
,,,,,,,,,,2024-11-12,97.6122114569769,,WEC
,,,,,,,,,,2024-11-13,97.59372854382649,,WEC
,,,,,,,,,,2024-11-14,97.41922707645014,,WEC
,,,,,,,,,,2024-11-15,97.41698542826444,,WEC
,,,,,,,,,,2024-11-18,97.42568045509634,,WEC
,,,,,,,,,,2024-11-19,97.41555153066282,,WEC
,,,,,,,,,,2024-11-20,97.42224892514044,,WEC
,,,,,,,,,,2024-11-21,97.43575211112466,,WEC
,,,,,,,,,,2024-11-22,97.43558467246449,,WEC
,,,,,,,,,,2024-11-25,97.43527033667836,,WEC
,,,,,,,,,,2024-11-26,97.43615443565484,,WEC
,,,,,,,,,,2024-11-27,97.43523501329057,,WEC
,,,,,,,,,,2024-11-28,97.43420030204445,,WEC
,,,,,,,,,,2024-11-29,97.43423491403556,,WEC
,,,,,,,,,,2024-12-02,97.43421908534894,,WEC
,,,,,,,,,,2024-12-03,97.4341555035484,,WEC
,,,,,,,,,,2024-12-04,97.43425721253894,,WEC
,,,,,,,,,,2024-12-05,97.43433538478118,,WEC
,,,,,,,,,,2024-12-06,97.4343321050182,,WEC
,,,,,,,,,,2024-12-09,97.4343369675587,,WEC
,,,,,,,,,,2024-12-10,97.43434056647632,,WEC
,,,,,,,,,,2024-12-11,97.43433040278876,,WEC
,,,,,,,,,,2024-12-12,97.43432457528998,,WEC
,,,,,,,,,,2024-12-13,97.43432475421734,,WEC
,,,,,,,,,,2024-12-16,97.4343240864741,,WEC
,,,,,,,,,,2024-12-17,97.43432398131196,,WEC
,,,,,,,,,,2024-12-18,97.43432493601914,,WEC
,,,,,,,,,,2024-12-19,97.43432536684134,,WEC
,,,,,,,,,,2024-11-08,181.92527799156483,,DLR
,,,,,,,,,,2024-11-11,180.87803247695976,,DLR
,,,,,,,,,,2024-11-12,181.50250448020853,,DLR
,,,,,,,,,,2024-11-13,181.42803940878835,,DLR
,,,,,,,,,,2024-11-14,181.20281476184505,,DLR
,,,,,,,,,,2024-11-15,181.1403891938412,,DLR
,,,,,,,,,,2024-11-18,181.259862571886,,DLR
,,,,,,,,,,2024-11-19,181.2252463994984,,DLR
,,,,,,,,,,2024-11-20,181.21378478771925,,DLR
,,,,,,,,,,2024-11-21,181.22295662120447,,DLR
,,,,,,,,,,2024-11-22,181.2349457753532,,DLR
,,,,,,,,,,2024-11-25,181.22495846131577,,DLR
,,,,,,,,,,2024-11-26,181.22573221816657,,DLR
,,,,,,,,,,2024-11-27,181.22712285193177,,DLR
,,,,,,,,,,2024-11-28,181.22745145954715,,DLR
