Symbol,Date,Predicted Close
BXP,2024-11-08,83.61026381011071
BXP,2024-11-11,84.01852463660501
BXP,2024-11-12,84.07887082169731
BXP,2024-11-13,83.82040798101325
BXP,2024-11-14,82.45576548788723
BXP,2024-11-15,82.23471612228415
BXP,2024-11-18,81.79354788899138
BXP,2024-11-19,83.1835050119006
BXP,2024-11-20,84.06155596362267
BXP,2024-11-21,82.64385009032884
BXP,2024-11-22,83.47096565302614
BXP,2024-11-25,83.74023737853571
BXP,2024-11-26,84.37102167945665
BXP,2024-11-27,84.37381034720055
BXP,2024-11-28,84.54163528453286
BXP,2024-11-29,83.90662037219816
BXP,2024-12-02,81.58445585525232
BXP,2024-12-03,80.52723453335739
BXP,2024-12-04,79.62738179765519
BXP,2024-12-05,80.95191468610467
BXP,2024-12-06,81.87595261248806
BXP,2024-12-09,80.92422269912096
BXP,2024-12-10,82.09788884105035
BXP,2024-12-11,82.39720166320271
BXP,2024-12-12,83.03935005000713
BXP,2024-12-13,83.24422856737712
BXP,2024-12-16,83.34325191863742
BXP,2024-12-17,82.89501730205374
BXP,2024-12-18,80.97817011350857
BXP,2024-12-19,80.3091057258756
