Date,Predicted Close,Symbol
2024-11-09,33.15815560753128,MTCH
2024-11-10,33.19682000649469,MTCH
2024-11-11,37.903518605509085,MTCH
2024-11-12,38.094153082762304,MTCH
2024-11-13,38.02010389357987,MTCH
2024-11-14,38.094967390310494,MTCH
2024-11-15,38.02204017981862,MTCH
2024-11-16,33.42878735368906,MTCH
2024-11-17,33.46745175264993,MTCH
2024-11-18,38.1741503516622,MTCH
2024-11-19,38.36478482891262,MTCH
2024-11-20,38.290735639729704,MTCH
2024-11-21,38.3655991364633,MTCH
2024-11-22,38.29267192596527,MTCH
2024-11-23,33.699419099841215,MTCH
2024-11-24,33.738083498805175,MTCH
2024-11-25,38.44478209781531,MTCH
2024-11-26,38.63541657506122,MTCH
2024-11-27,38.56136738587975,MTCH
2024-11-28,38.636230882612715,MTCH
2024-11-29,38.563303672111935,MTCH
2024-11-30,33.9700508459857,MTCH
2024-12-01,34.008715244956576,MTCH
2024-12-02,38.71541384395436,MTCH
2024-12-03,38.90604832120982,MTCH
2024-12-04,38.83199913202958,MTCH
2024-12-05,38.906862628760784,MTCH
2024-12-06,38.83393541826165,MTCH
2024-12-07,34.24068259213403,MTCH
2024-12-08,34.27934699109851,MTCH
