Date,Predicted Close,Symbol
2024-11-09,46.772079748712336,GM
2024-11-10,46.80060947390766,GM
2024-11-11,49.74129948091694,GM
2024-11-12,49.77407105014028,GM
2024-11-13,49.82426613838299,GM
2024-11-14,49.87740788414625,GM
2024-11-15,49.915118774174644,GM
2024-11-16,46.971776890085664,GM
2024-11-17,47.00030661527971,GM
2024-11-18,49.940996622287486,GM
2024-11-19,49.97376819150916,GM
2024-11-20,50.02396327975151,GM
2024-11-21,50.0771050255167,GM
2024-11-22,50.114815915541065,GM
2024-11-23,47.171474031455865,GM
2024-11-24,47.20000375665175,GM
2024-11-25,50.14069376365803,GM
2024-11-26,50.1734653328768,GM
2024-11-27,50.223660421119845,GM
2024-11-28,50.276802166884885,GM
2024-11-29,50.31451305690748,GM
2024-11-30,47.37117117282078,GM
2024-12-01,47.399700898021145,GM
2024-12-02,50.34039090501995,GM
2024-12-03,50.37316247424444,GM
2024-12-04,50.42335756248842,GM
2024-12-05,50.476499308252144,GM
2024-12-06,50.514210198276,GM
2024-12-07,47.57086831418833,GM
2024-12-08,47.5993980393849,GM
