Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,226.99031630843982,,AAPL
2024-11-11,226.71963105505043,,AAPL
2024-11-12,227.00138544897547,,AAPL
2024-11-13,226.58438054240176,,AAPL
2024-11-14,226.60079502300002,,AAPL
2024-11-15,226.58772746464138,,AAPL
2024-11-18,226.63426375995098,,AAPL
2024-11-19,226.59313414159607,,AAPL
2024-11-20,226.62682947901877,,AAPL
2024-11-21,226.62698842619804,,AAPL
2024-11-22,226.63073288308462,,AAPL
2024-11-25,226.62410950466034,,AAPL
2024-11-26,226.62873583237578,,AAPL
2024-11-27,226.62617226765778,,AAPL
2024-11-28,226.62621569840866,,AAPL
2024-11-29,226.6255086186297,,AAPL
2024-12-02,226.6263210980585,,AAPL
2024-12-03,226.62586822095204,,AAPL
2024-12-04,226.62606276388848,,AAPL
2024-12-05,226.6260286372347,,AAPL
2024-12-06,226.62613442585754,,AAPL
2024-12-09,226.62604531634156,,AAPL
2024-12-10,226.62608627046873,,AAPL
2024-12-11,226.62606976624895,,AAPL
2024-12-12,226.6260779770505,,AAPL
2024-12-13,226.62606436040076,,AAPL
2024-12-16,226.6260733516699,,AAPL
2024-12-17,226.626069721409,,AAPL
2024-12-18,226.6260714518746,,AAPL
2024-12-19,226.62607005950076,,AAPL
