Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,467.4720099654421,,HUBB
2024-11-11,464.730290753585,,HUBB
2024-11-12,463.3518835690044,,HUBB
2024-11-13,463.7897475995128,,HUBB
2024-11-14,463.8165532241628,,HUBB
2024-11-15,463.97031803029364,,HUBB
2024-11-18,464.19621695406585,,HUBB
2024-11-19,464.2304572917368,,HUBB
2024-11-20,464.19089655831357,,HUBB
2024-11-21,464.18076955325967,,HUBB
2024-11-22,464.16191482403053,,HUBB
2024-11-25,464.14854775702656,,HUBB
2024-11-26,464.1504697838003,,HUBB
2024-11-27,464.1538836920989,,HUBB
2024-11-28,464.1552563030188,,HUBB
2024-11-29,464.1568361119543,,HUBB
2024-12-02,464.1573411670828,,HUBB
2024-12-03,464.1569327453435,,HUBB
2024-12-04,464.15665521264015,,HUBB
2024-12-05,464.15652292750644,,HUBB
2024-12-06,464.1564254652241,,HUBB
2024-12-09,464.15643129918044,,HUBB
2024-12-10,464.156474934628,,HUBB
2024-12-11,464.1564957277349,,HUBB
2024-12-12,464.1565054617617,,HUBB
2024-12-13,464.15650912787265,,HUBB
2024-12-16,464.1565056576313,,HUBB
2024-12-17,464.1565019838643,,HUBB
2024-12-18,464.1565006127591,,HUBB
2024-12-19,464.15650010987366,,HUBB
