Symbol,Date,Predicted Close
BALL,2024-11-08,59.77985134611859
BALL,2024-11-11,59.829951699480304
BALL,2024-11-12,59.88736967016728
BALL,2024-11-13,59.351215981048476
BALL,2024-11-14,60.164549307867496
BALL,2024-11-15,58.17733715985422
BALL,2024-11-18,58.73036150552555
BALL,2024-11-19,58.68684804378641
BALL,2024-11-20,59.16407943806595
BALL,2024-11-21,58.73867224445576
BALL,2024-11-22,58.20196123102313
BALL,2024-11-25,58.35768274344301
BALL,2024-11-26,57.67627056891257
BALL,2024-11-27,57.38723705427586
BALL,2024-11-28,57.710914216482195
BALL,2024-11-29,56.77007891067445
BALL,2024-12-02,57.6293274753015
BALL,2024-12-03,54.07774214575839
BALL,2024-12-04,54.21062524930586
BALL,2024-12-05,54.428572883387076
BALL,2024-12-06,54.92846304093034
BALL,2024-12-09,54.88207524241338
BALL,2024-12-10,54.45487764418735
BALL,2024-12-11,54.69763286014412
BALL,2024-12-12,54.12284991800222
BALL,2024-12-13,54.01348772736549
BALL,2024-12-16,54.19610218057621
BALL,2024-12-17,53.46966504975063
BALL,2024-12-18,54.30458796460696
BALL,2024-12-19,51.58179925395284
