Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,184.51444504934682,,GE
2024-11-11,184.56227596308415,,GE
2024-11-12,184.6463403304842,,GE
2024-11-13,184.89843755112838,,GE
2024-11-14,184.97103482667202,,GE
2024-11-15,184.94746554157365,,GE
2024-11-18,184.95400489227885,,GE
2024-11-19,184.9698602875612,,GE
2024-11-20,184.97630496848586,,GE
2024-11-21,184.97508968841132,,GE
2024-11-22,184.97490935111807,,GE
2024-11-25,184.97599973925296,,GE
2024-11-26,184.9765251573998,,GE
2024-11-27,184.97647588562293,,GE
2024-11-28,184.9764313629968,,GE
2024-11-29,184.97649628786107,,GE
2024-12-02,184.97653974246097,,GE
2024-12-03,184.97653915987755,,GE
2024-12-04,184.97653434935268,,GE
2024-12-05,184.97653777566302,,GE
2024-12-06,184.97654117001997,,GE
2024-12-09,184.97654141231126,,GE
2024-12-10,184.97654098567557,,GE
2024-12-11,184.97654113298418,,GE
2024-12-12,184.97654138389578,,GE
2024-12-13,184.97654142486078,,GE
2024-12-16,184.9765413918133,,GE
2024-12-17,184.97654139481998,,GE
2024-12-18,184.97654141241856,,GE
2024-12-19,184.97654141712582,,GE
