Date,Predicted Close,Symbol
2024-11-09,17.277062375858534,IVZ
2024-11-10,17.29570432248028,IVZ
2024-11-11,18.014403720712107,IVZ
2024-11-12,18.044710995475505,IVZ
2024-11-13,18.07753816410264,IVZ
2024-11-14,18.12089727581423,IVZ
2024-11-15,18.15599461881639,IVZ
2024-11-16,17.40754924159759,IVZ
2024-11-17,17.426191188218937,IVZ
2024-11-18,18.144890586450394,IVZ
2024-11-19,18.17519786121342,IVZ
2024-11-20,18.208025029840456,IVZ
2024-11-21,18.251384141552435,IVZ
2024-11-22,18.286481484553654,IVZ
2024-11-23,17.538036107335756,IVZ
2024-11-24,17.55667805395759,IVZ
2024-11-25,18.275377452188685,IVZ
2024-11-26,18.30568472695098,IVZ
2024-11-27,18.338511895578076,IVZ
2024-11-28,18.38187100729019,IVZ
2024-11-29,18.416968350290922,IVZ
2024-11-30,17.668522973072644,IVZ
2024-12-01,17.68716491969558,IVZ
2024-12-02,18.405864317924856,IVZ
2024-12-03,18.436171592688535,IVZ
2024-12-04,18.468998761315962,IVZ
2024-12-05,18.512357873027536,IVZ
2024-12-06,18.54745521602867,IVZ
2024-12-07,17.799009838810168,IVZ
2024-12-08,17.81765178543223,IVZ
