Symbol,Date,Predicted Close
LH,2024-11-08,241.991406720074
LH,2024-11-11,241.67486393229245
LH,2024-11-12,241.50709007136035
LH,2024-11-13,241.39132365623303
LH,2024-11-14,241.3304729669644
LH,2024-11-15,241.35205945554708
LH,2024-11-18,241.36511902939245
LH,2024-11-19,241.3691920864967
LH,2024-11-20,241.37146574973306
LH,2024-11-21,241.37231923919558
LH,2024-11-22,241.3715077329128
LH,2024-11-25,241.37110934308953
LH,2024-11-26,241.3710388205177
LH,2024-11-27,241.37100856515355
LH,2024-11-28,241.3710038246293
LH,2024-11-29,241.3710290757453
LH,2024-12-02,241.3710391776743
LH,2024-12-03,241.3710395270148
LH,2024-12-04,241.37103948031822
LH,2024-12-05,241.37103925612598
LH,2024-12-06,241.3710385711109
LH,2024-12-09,241.37103835562365
LH,2024-12-10,241.37103839297322
LH,2024-12-11,241.3710384136971
LH,2024-12-12,241.37103842456372
LH,2024-12-13,241.3710384410007
LH,2024-12-16,241.37103844463576
LH,2024-12-17,241.3710384424617
LH,2024-12-18,241.37103844156354
LH,2024-12-19,241.37103844126713
