Date,Predicted Close,Symbol
2024-11-09,172.01359241639963,EXR
2024-11-10,172.187459986618,EXR
2024-11-11,179.11353955941107,EXR
2024-11-12,179.44914944175855,EXR
2024-11-13,179.42983023839582,EXR
2024-11-14,179.7678522391894,EXR
2024-11-15,179.86477530308818,EXR
2024-11-16,173.23068219456442,EXR
2024-11-17,173.40454976477884,EXR
2024-11-18,180.3306293375688,EXR
2024-11-19,180.6662392199122,EXR
2024-11-20,180.64692001654885,EXR
2024-11-21,180.98494201734667,EXR
2024-11-22,181.08186508123654,EXR
2024-11-23,174.4477719727207,EXR
2024-11-24,174.6216395429397,EXR
2024-11-25,181.54771911572655,EXR
2024-11-26,181.88332899806335,EXR
2024-11-27,181.86400979470184,EXR
2024-11-28,182.20203179549924,EXR
2024-11-29,182.2989548593849,EXR
2024-11-30,175.66486175086587,EXR
2024-12-01,175.83872932109497,EXR
2024-12-02,182.76480889386397,EXR
2024-12-03,183.10041877621447,EXR
2024-12-04,183.081099572855,EXR
2024-12-05,183.41912157364908,EXR
2024-12-06,183.51604463753768,EXR
2024-12-07,176.8819515290166,EXR
2024-12-08,177.05581909923646,EXR
