Date,Predicted Close,Symbol
2024-11-09,57.351496763136915,KR
2024-11-10,57.39518620734758,KR
2024-11-11,57.47205825100221,KR
2024-11-12,57.38623700641795,KR
2024-11-13,57.46992264731522,KR
2024-11-14,57.49664726111743,KR
2024-11-15,57.603961664770885,KR
2024-11-16,57.65732347181819,KR
2024-11-17,57.70101291602928,KR
2024-11-18,57.77788495968373,KR
2024-11-19,57.69206371509945,KR
2024-11-20,57.775749355996744,KR
2024-11-21,57.80247396979923,KR
2024-11-22,57.90978837345237,KR
2024-11-23,57.96315018050003,KR
2024-11-24,58.00683962471098,KR
2024-11-25,58.08371166836525,KR
2024-11-26,57.99789042378094,KR
2024-11-27,58.0815760646783,KR
2024-11-28,58.108300678480646,KR
2024-11-29,58.21561508213386,KR
2024-11-30,58.26897688918139,KR
2024-12-01,58.31266633339247,KR
2024-12-02,58.389538377046975,KR
2024-12-03,58.30371713246242,KR
2024-12-04,58.38740277335973,KR
2024-12-05,58.41412738716225,KR
2024-12-06,58.52144179081558,KR
2024-12-07,58.57480359786299,KR
2024-12-08,58.61849304207411,KR
