Date,Predicted Close,Symbol
2024-11-09,81.92468975727672,BXP
2024-11-10,82.10693590224245,BXP
2024-11-11,87.37627114168782,BXP
2024-11-12,87.68279009667526,BXP
2024-11-13,87.79650043478576,BXP
2024-11-14,88.0979523252462,BXP
2024-11-15,88.28165740721722,BXP
2024-11-16,83.20040385435234,BXP
2024-11-17,83.38264999931518,BXP
2024-11-18,88.6519852387581,BXP
2024-11-19,88.9585041937426,BXP
2024-11-20,89.07221453185247,BXP
2024-11-21,89.37366642231602,BXP
2024-11-22,89.55737150428031,BXP
2024-11-23,84.47611795142156,BXP
2024-11-24,84.65836409638787,BXP
2024-11-25,89.92769933582838,BXP
2024-11-26,90.23421829080776,BXP
2024-11-27,90.34792862891884,BXP
2024-11-28,90.64938051938238,BXP
2024-11-29,90.8330856013434,BXP
2024-11-30,85.75183204848213,BXP
2024-12-01,85.93407819345617,BXP
2024-12-02,91.20341343288327,BXP
2024-12-03,91.50993238787294,BXP
2024-12-04,91.6236427259858,BXP
2024-12-05,91.92509461644644,BXP
2024-12-06,92.10879969840985,BXP
2024-12-07,87.02754614554702,BXP
2024-12-08,87.2097922905143,BXP
2024-11-09,81.92468975727672,BXP
2024-11-10,82.10693590224245,BXP
2024-11-11,87.37627114168782,BXP
2024-11-12,87.68279009667526,BXP
2024-11-13,87.79650043478576,BXP
2024-11-14,88.0979523252462,BXP
2024-11-15,88.28165740721722,BXP
2024-11-16,83.20040385435234,BXP
2024-11-17,83.38264999931518,BXP
2024-11-18,88.6519852387581,BXP
2024-11-19,88.9585041937426,BXP
2024-11-20,89.07221453185247,BXP
2024-11-21,89.37366642231602,BXP
2024-11-22,89.55737150428031,BXP
2024-11-23,84.47611795142156,BXP
2024-11-24,84.65836409638787,BXP
2024-11-25,89.92769933582838,BXP
2024-11-26,90.23421829080776,BXP
2024-11-27,90.34792862891884,BXP
2024-11-28,90.64938051938238,BXP
2024-11-29,90.8330856013434,BXP
2024-11-30,85.75183204848213,BXP
2024-12-01,85.93407819345617,BXP
2024-12-02,91.20341343288327,BXP
2024-12-03,91.50993238787294,BXP
2024-12-04,91.6236427259858,BXP
2024-12-05,91.92509461644644,BXP
2024-12-06,92.10879969840985,BXP
2024-12-07,87.02754614554702,BXP
2024-12-08,87.2097922905143,BXP
