Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,207.4218645811332,,UHS
2024-11-11,207.24530478892802,,UHS
2024-11-12,207.2097454929019,,UHS
2024-11-13,207.26488398955897,,UHS
2024-11-14,207.25214166236827,,UHS
2024-11-15,207.24235480725184,,UHS
2024-11-18,207.2371087440665,,UHS
2024-11-19,207.23737817956226,,UHS
2024-11-20,207.23794097173806,,UHS
2024-11-21,207.23741336718922,,UHS
2024-11-22,207.2369817830662,,UHS
2024-11-25,207.23683735014475,,UHS
2024-11-26,207.23683547218988,,UHS
2024-11-27,207.23682443149352,,UHS
2024-11-28,207.23679738733816,,UHS
2024-11-29,207.23678065865698,,UHS
2024-12-02,207.2367754268885,,UHS
2024-12-03,207.2367740371059,,UHS
2024-12-04,207.23677258699797,,UHS
2024-12-05,207.23677127342643,,UHS
2024-12-06,207.23677058802414,,UHS
2024-12-09,207.2367703337718,,UHS
2024-12-10,207.2367702117698,,UHS
2024-12-11,207.2367701176161,,UHS
2024-12-12,207.23677005466485,,UHS
2024-12-13,207.23677002337988,,UHS
2024-12-16,207.2367700092909,,UHS
2024-12-17,207.23677000132068,,UHS
2024-12-18,207.2367699960595,,UHS
2024-12-19,207.23676999297106,,UHS
