Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,619.939095199864,,MLM
2024-11-11,618.3687823873566,,MLM
2024-11-12,619.5339219836103,,MLM
2024-11-13,619.4948811635877,,MLM
2024-11-14,619.5232544074396,,MLM
2024-11-15,619.6151655293362,,MLM
2024-11-18,619.5112967143826,,MLM
2024-11-19,619.5480879774916,,MLM
2024-11-20,619.549618135049,,MLM
2024-11-21,619.5449900122278,,MLM
2024-11-22,619.5528426927762,,MLM
2024-11-25,619.5479899346942,,MLM
2024-11-26,619.5488296169374,,MLM
2024-11-27,619.5492791879396,,MLM
2024-11-28,619.5487318434257,,MLM
2024-11-29,619.5491963775094,,MLM
2024-12-02,619.5490218301094,,MLM
2024-12-03,619.5490110432756,,MLM
2024-12-04,619.5490577280576,,MLM
2024-12-05,619.5490187179689,,MLM
2024-12-06,619.5490401236602,,MLM
2024-12-09,619.5490364617393,,MLM
2024-12-10,619.5490331452936,,MLM
2024-12-11,619.5490366163502,,MLM
2024-12-12,619.5490344794338,,MLM
2024-12-13,619.5490352112528,,MLM
2024-12-16,619.5490353276996,,MLM
2024-12-17,619.5490350313587,,MLM
2024-12-18,619.5490352391248,,MLM
2024-12-19,619.5490351470003,,MLM
