Date,Predicted Close,Symbol
2024-11-09,44.04254887330633,UDR
2024-11-10,44.080769212852516,UDR
2024-11-11,45.60114108669242,UDR
2024-11-12,45.68381039528245,UDR
2024-11-13,45.7571614170958,UDR
2024-11-14,45.78068373818469,UDR
2024-11-15,45.870343712892,UDR
2024-11-16,44.31009010277403,UDR
2024-11-17,44.34831044231953,UDR
2024-11-18,45.86868231615865,UDR
2024-11-19,45.95135162474791,UDR
2024-11-20,46.02470264656096,UDR
2024-11-21,46.04822496765071,UDR
2024-11-22,46.13788494235605,UDR
2024-11-23,44.57763133224006,UDR
2024-11-24,44.615851671786544,UDR
2024-11-25,46.13622354562489,UDR
2024-11-26,46.21889285421256,UDR
2024-11-27,46.29224387602589,UDR
2024-11-28,46.31576619711574,UDR
2024-11-29,46.4054261718201,UDR
2024-11-30,44.845172561703265,UDR
2024-12-01,44.88339290125209,UDR
2024-12-02,46.40376477508654,UDR
2024-12-03,46.486434083677224,UDR
2024-12-04,46.55978510549122,UDR
2024-12-05,46.583307426580085,UDR
2024-12-06,46.67296740128521,UDR
2024-12-07,45.11271379116788,UDR
2024-12-08,45.15093413071492,UDR
