Symbol,Date,Predicted Close
CPAY,2024-11-08,295.5629102330149
CPAY,2024-11-11,295.51447328187106
CPAY,2024-11-12,295.46282553995593
CPAY,2024-11-13,295.40796566970323
CPAY,2024-11-14,295.3498936422654
CPAY,2024-11-15,295.2886107391769
CPAY,2024-11-18,295.224119553066
CPAY,2024-11-19,295.156423987418
CPAY,2024-11-20,295.0855292553926
CPAY,2024-11-21,295.01144187769995
CPAY,2024-11-22,294.9341696795411
CPAY,2024-11-25,294.8537217866178
CPAY,2024-11-26,294.7701086202197
CPAY,2024-11-27,294.68334189139557
CPAY,2024-11-28,294.5934345942183
CPAY,2024-11-29,294.50040099815203
CPAY,2024-12-02,294.4042566395321
CPAY,2024-12-03,294.30501831216884
CPAY,2024-12-04,294.202704057087
CPAY,2024-12-05,294.0973331514127
CPAY,2024-12-06,293.9889260964225
CPAY,2024-12-09,293.87750460476684
CPAY,2024-12-10,293.7630915868838
CPAY,2024-12-11,293.6457111366178
CPAY,2024-12-12,293.52538851606016
CPAY,2024-12-13,293.40215013962666
CPAY,2024-12-16,293.2760235573903
CPAY,2024-12-17,293.14703743768746
CPAY,2024-12-18,293.0152215490143
CPAY,2024-12-19,292.88060674123443
