Date,Predicted Close,Symbol
2024-11-09,456.07160080764936,TDY
2024-11-10,456.6439829929282,TDY
2024-11-11,466.0913207102976,TDY
2024-11-12,466.7777506493038,TDY
2024-11-13,466.56147732161054,TDY
2024-11-14,467.74826924565986,TDY
2024-11-15,468.55738453121415,TDY
2024-11-16,460.0782734281247,TDY
2024-11-17,460.65065561339685,TDY
2024-11-18,470.09799333076245,TDY
2024-11-19,470.78442326976307,TDY
2024-11-20,470.5681499420692,TDY
2024-11-21,471.75494186612383,TDY
2024-11-22,472.56405715166704,TDY
2024-11-23,464.08494604858674,TDY
2024-11-24,464.6573282338656,TDY
2024-11-25,474.10466595122733,TDY
2024-11-26,474.7910958902188,TDY
2024-11-27,474.5748225625281,TDY
2024-11-28,475.7616144865826,TDY
2024-11-29,476.5707297721198,TDY
2024-11-30,468.0916186690354,TDY
2024-12-01,468.66400085432736,TDY
2024-12-02,478.1113385716654,TDY
2024-12-03,478.79776851067464,TDY
2024-12-04,478.58149518298717,TDY
2024-12-05,479.76828710703484,TDY
2024-12-06,480.57740239257777,TDY
2024-12-07,472.09829128949076,TDY
2024-12-08,472.67067347477024,TDY
