Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,383.8711423891938,,AON
2024-11-11,384.805752348512,,AON
2024-11-12,384.71320971640773,,AON
2024-11-13,384.99048655900646,,AON
2024-11-14,384.9943812115383,,AON
2024-11-15,385.0632119823048,,AON
2024-11-18,385.05712135044865,,AON
2024-11-19,385.0768746391635,,AON
2024-11-20,385.07698341868684,,AON
2024-11-21,385.08202758101106,,AON
2024-11-22,385.08162480613476,,AON
2024-11-25,385.08303726318894,,AON
2024-11-26,385.0830341571817,,AON
2024-11-27,385.083402432316,,AON
2024-11-28,385.08337563269396,,AON
2024-11-29,385.08347692855506,,AON
2024-12-02,385.0834760131251,,AON
2024-12-03,385.08350282512754,,AON
2024-12-04,385.0835010290255,,AON
2024-12-05,385.0835083103563,,AON
2024-12-06,385.08350820095063,,AON
2024-12-09,385.083510148834,,AON
2024-12-10,385.083510027493,,AON
2024-12-11,385.0835105518205,,AON
2024-12-12,385.08351054122073,,AON
2024-12-13,385.08351068250914,,AON
2024-12-16,385.08351067424195,,AON
2024-12-17,385.0835107120497,,AON
2024-12-18,385.0835107111166,,AON
2024-12-19,385.0835107213528,,AON
