Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,136.0290092916246,,CBRE
2024-11-11,135.50262883806968,,CBRE
2024-11-12,135.9727739749025,,CBRE
2024-11-13,136.20691504870322,,CBRE
2024-11-14,136.059096271163,,CBRE
2024-11-15,136.0290505058216,,CBRE
2024-11-18,136.09016229434536,,CBRE
2024-11-19,136.09038577534412,,CBRE
2024-11-20,136.070173363089,,CBRE
2024-11-21,136.0740043772048,,CBRE
2024-11-22,136.07996257181446,,CBRE
2024-11-25,136.07751291889744,,CBRE
2024-11-26,136.07596225880977,,CBRE
2024-11-27,136.07707086835057,,CBRE
2024-11-28,136.07737195752026,,CBRE
2024-11-29,136.07694248675026,,CBRE
2024-12-02,136.07692294216207,,CBRE
2024-12-03,136.0770703016446,,CBRE
2024-12-04,136.077048502148,,CBRE
2024-12-05,136.0770034060425,,CBRE
2024-12-06,136.07701929802434,,CBRE
2024-12-09,136.07703135584558,,CBRE
2024-12-10,136.07702372848664,,CBRE
2024-12-11,136.0770211573492,,CBRE
2024-12-12,136.07702419929106,,CBRE
2024-12-13,136.07702447846322,,CBRE
2024-12-16,136.07702340715508,,CBRE
2024-12-17,136.077023518891,,CBRE
2024-12-18,136.0770238557899,,CBRE
2024-12-19,136.0770237540318,,CBRE
