Date,Predicted Close,Symbol
2024-11-09,813.425372470909,URI
2024-11-10,814.8062658490073,URI
2024-11-11,844.1175816975945,URI
2024-11-12,844.1199781166405,URI
2024-11-13,845.1510259829355,URI
2024-11-14,847.6611095029835,URI
2024-11-15,849.4258099662848,URI
2024-11-16,823.091670466981,URI
2024-11-17,824.4725638450678,URI
2024-11-18,853.7838796936398,URI
2024-11-19,853.7862761126688,URI
2024-11-20,854.8173239789623,URI
2024-11-21,857.3274074990313,URI
2024-11-22,859.0921079622918,URI
2024-11-23,832.7579684630244,URI
2024-11-24,834.1388618411282,URI
2024-11-25,863.4501776896852,URI
2024-11-26,863.4525741086869,URI
2024-11-27,864.4836219749882,URI
2024-11-28,866.9937054950549,URI
2024-11-29,868.7584059582988,URI
2024-11-30,842.4242664590174,URI
2024-12-01,843.805159837164,URI
2024-12-02,873.1164756856521,URI
2024-12-03,873.118872104705,URI
2024-12-04,874.1499199710141,URI
2024-12-05,876.6600034910684,URI
2024-12-06,878.4247039543267,URI
2024-12-07,852.0905644550354,URI
2024-12-08,853.471457833144,URI
