Date,Predicted Close,Symbol
2024-11-09,69.07390135084684,HSIC
2024-11-10,69.09732456911397,HSIC
2024-11-11,71.43489738693924,HSIC
2024-11-12,71.2223324951868,HSIC
2024-11-13,71.24030468984293,HSIC
2024-11-14,71.28528679101532,HSIC
2024-11-15,71.35646746323755,HSIC
2024-11-16,69.23785914262847,HSIC
2024-11-17,69.26128236089524,HSIC
2024-11-18,71.59885517871915,HSIC
2024-11-19,71.38629028696525,HSIC
2024-11-20,71.4042624816213,HSIC
2024-11-21,71.44924458279577,HSIC
2024-11-22,71.52042525501436,HSIC
2024-11-23,69.40181693440861,HSIC
2024-11-24,69.42524015267654,HSIC
2024-11-25,71.76281297049908,HSIC
2024-11-26,71.55024807874297,HSIC
2024-11-27,71.56822027339994,HSIC
2024-11-28,71.61320237457373,HSIC
2024-11-29,71.68438304679117,HSIC
2024-11-30,69.56577472618417,HSIC
2024-12-01,69.58919794445568,HSIC
2024-12-02,71.92677076227281,HSIC
2024-12-03,71.71420587052071,HSIC
2024-12-04,71.73217806517802,HSIC
2024-12-05,71.7771601663515,HSIC
2024-12-06,71.84834083856994,HSIC
2024-12-07,69.72973251796203,HSIC
2024-12-08,69.75315573623037,HSIC
