Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,13.402154419261562,,AES
2024-11-11,13.294203291152588,,AES
2024-11-12,13.343100304257387,,AES
2024-11-13,13.341856196025883,,AES
2024-11-14,13.326187217170492,,AES
2024-11-15,13.3408101834434,,AES
2024-11-18,13.346578657117812,,AES
2024-11-19,13.341972789614122,,AES
2024-11-20,13.343792619808026,,AES
2024-11-21,13.345573764151354,,AES
2024-11-22,13.344312629378411,,AES
2024-11-25,13.344212243884998,,AES
2024-11-26,13.344711746906599,,AES
2024-11-27,13.344476989469548,,AES
2024-11-28,13.344357129127756,,AES
2024-11-29,13.344486229355299,,AES
2024-12-02,13.344466482349473,,AES
2024-12-03,13.34442196170793,,AES
2024-12-04,13.344449384654157,,AES
2024-12-05,13.344454491459594,,AES
2024-12-06,13.344441737648046,,AES
2024-12-09,13.344445797029067,,AES
2024-12-10,13.344449095399746,,AES
2024-12-11,13.344446075076048,,AES
2024-12-12,13.344446189416239,,AES
2024-12-13,13.34444732954949,,AES
2024-12-16,13.344446765471526,,AES
2024-12-17,13.344446573795638,,AES
2024-12-18,13.344446880324506,,AES
2024-12-19,13.34444681447591,,AES
