Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,160.00336993938444,,NUE
2024-11-11,160.35176248773791,,NUE
2024-11-12,159.63300158792867,,NUE
2024-11-13,159.73293799656255,,NUE
2024-11-14,159.85141212714262,,NUE
2024-11-15,159.80734112711798,,NUE
2024-11-18,159.78282362943395,,NUE
2024-11-19,159.8049812682117,,NUE
2024-11-20,159.80532128937725,,NUE
2024-11-21,159.80014987150213,,NUE
2024-11-22,159.80120449193328,,NUE
2024-11-25,159.80241829758683,,NUE
2024-11-26,159.80177155062466,,NUE
2024-11-27,159.80162931445722,,NUE
2024-11-28,159.8018249120888,,NUE
2024-11-29,159.80181580744855,,NUE
2024-12-02,159.80176405518856,,NUE
2024-12-03,159.8017805325145,,NUE
2024-12-04,159.8017897349226,,NUE
2024-12-05,159.80178319995463,,NUE
2024-12-06,159.80178236620014,,NUE
2024-12-09,159.80178435218798,,NUE
2024-12-10,159.80178405247193,,NUE
2024-12-11,159.801783608075,,NUE
2024-12-12,159.80178379820492,,NUE
2024-12-13,159.80178386878598,,NUE
2024-12-16,159.8017837996211,,NUE
2024-12-17,159.80178379878967,,NUE
2024-12-18,159.8017838172545,,NUE
2024-12-19,159.8017838128059,,NUE
