Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,486.7394932364136,,TDY
2024-11-11,485.91362651915233,,TDY
2024-11-12,486.3604614462649,,TDY
2024-11-13,485.6985474364814,,TDY
2024-11-14,486.4418357325985,,TDY
2024-11-15,486.2855353247335,,TDY
2024-11-18,486.27549283826613,,TDY
2024-11-19,486.28715124032885,,TDY
2024-11-20,486.22621310105256,,TDY
2024-11-21,486.2730647683076,,TDY
2024-11-22,486.262165289717,,TDY
2024-11-25,486.2655614585906,,TDY
2024-11-26,486.26628426434075,,TDY
2024-11-27,486.261659022668,,TDY
2024-11-28,486.26449643586363,,TDY
2024-11-29,486.26355942796783,,TDY
2024-12-02,486.2640204321894,,TDY
2024-12-03,486.2640944198052,,TDY
2024-12-04,486.26378667450285,,TDY
2024-12-05,486.263960433285,,TDY
2024-12-06,486.26387582559727,,TDY
2024-12-09,486.2639173783385,,TDY
2024-12-10,486.26392346986364,,TDY
2024-12-11,486.2639050156952,,TDY
2024-12-12,486.26391628894515,,TDY
2024-12-13,486.26390904274473,,TDY
2024-12-16,486.263912240203,,TDY
2024-12-17,486.26391257211384,,TDY
2024-12-18,486.26391155098923,,TDY
2024-12-19,486.26391233221557,,TDY
