Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,92.78966699062165,,CL
2024-11-11,92.05212990909844,,CL
2024-11-12,92.04250437884306,,CL
2024-11-13,92.35037033602264,,CL
2024-11-14,92.42136728758794,,CL
2024-11-15,92.29240043467814,,CL
2024-11-18,92.27283803284985,,CL
2024-11-19,92.32394388728751,,CL
2024-11-20,92.34226696546929,,CL
2024-11-21,92.32068140226035,,CL
2024-11-22,92.31429954728341,,CL
2024-11-25,92.3224684805072,,CL
2024-11-26,92.32668641831316,,CL
2024-11-27,92.32323917376293,,CL
2024-11-28,92.32164704374375,,CL
2024-11-29,92.32288969542627,,CL
2024-12-02,92.3237921971469,,CL
2024-12-03,92.3232720230967,,CL
2024-12-04,92.322920037092,,CL
2024-12-05,92.32309622073764,,CL
2024-12-06,92.32327929069508,,CL
2024-12-09,92.32320671567179,,CL
2024-12-10,92.32313441353288,,CL
2024-12-11,92.32315667677351,,CL
2024-12-12,92.32319225751777,,CL
2024-12-13,92.32318336251976,,CL
2024-12-16,92.32316927722668,,CL
2024-12-17,92.3231714780379,,CL
2024-12-18,92.32317814276051,,CL
2024-12-19,92.32317733057428,,CL
