Date,Predicted Close,Symbol
2024-11-09,208.63396596678157,IEX
2024-11-10,208.75133946876966,IEX
2024-11-11,213.58534872188673,IEX
2024-11-12,213.53748734293288,IEX
2024-11-13,213.28517080886957,IEX
2024-11-14,213.48189893269162,IEX
2024-11-15,214.07876006721472,IEX
2024-11-16,209.45559754882942,IEX
2024-11-17,209.57297105081528,IEX
2024-11-18,214.40698030392988,IEX
2024-11-19,214.3591189249732,IEX
2024-11-20,214.10680239090928,IEX
2024-11-21,214.30353051473466,IEX
2024-11-22,214.9003916492515,IEX
2024-11-23,210.27722913087192,IEX
2024-11-24,210.39460263286094,IEX
2024-11-25,215.2286118859731,IEX
2024-11-26,215.1807505070113,IEX
2024-11-27,214.92843397294953,IEX
2024-11-28,215.1251620967744,IEX
2024-11-29,215.72202323128823,IEX
2024-11-30,211.09886071290597,IEX
2024-12-01,211.21623421490222,IEX
2024-12-02,216.0502434680023,IEX
2024-12-03,216.0023820890494,IEX
2024-12-04,215.7500655549896,IEX
2024-12-05,215.94679367881082,IEX
2024-12-06,216.54365481332826,IEX
2024-12-07,211.92049229494427,IEX
2024-12-08,212.03786579693443,IEX
