Symbol,Date,Predicted Close
AME,2024-11-08,167.4930399552043
AME,2024-11-11,167.4811902470122
AME,2024-11-12,167.46926895552613
AME,2024-11-13,167.45725800738714
AME,2024-11-14,167.44513940912645
AME,2024-11-15,167.43289526604815
AME,2024-11-18,167.4205078007865
AME,2024-11-19,167.40795937152262
AME,2024-11-20,167.39523248984568
AME,2024-11-21,167.38230983824502
AME,2024-11-22,167.36917428721944
AME,2024-11-25,167.35580891199078
AME,2024-11-26,167.34219700880988
AME,2024-11-27,167.32832211084275
AME,2024-11-28,167.3141680036264
AME,2024-11-29,167.29971874008353
AME,2024-12-02,167.28495865508668
AME,2024-12-03,167.26987237956217
AME,2024-12-04,167.25444485412564
AME,2024-12-05,167.23866134224116
AME,2024-12-06,167.22250744289653
AME,2024-12-09,167.205969102788
AME,2024-12-10,167.18903262800876
AME,2024-12-11,167.1716846952352
AME,2024-12-12,167.15391236240643
AME,2024-12-13,167.13570307889285
AME,2024-12-16,167.11704469515016
AME,2024-12-17,167.0979254718556
AME,2024-12-18,167.0783340885244
AME,2024-12-19,167.05825965160423
