Date,Predicted Close,Symbol
2024-11-09,112.0378021735037,FRT
2024-11-10,112.12796810700702,FRT
2024-11-11,117.07701829816975,FRT
2024-11-12,117.246131539712,FRT
2024-11-13,117.40905797406224,FRT
2024-11-14,117.56396857174065,FRT
2024-11-15,117.54331747179052,FRT
2024-11-16,112.66894912177646,FRT
2024-11-17,112.75911505527742,FRT
2024-11-18,117.70816524643773,FRT
2024-11-19,117.87727848797721,FRT
2024-11-20,118.04020492232691,FRT
2024-11-21,118.19511552000844,FRT
2024-11-22,118.1744644200516,FRT
2024-11-23,113.30009607004374,FRT
2024-11-24,113.39026200354783,FRT
2024-11-25,118.33931219470573,FRT
2024-11-26,118.50842543624046,FRT
2024-11-27,118.67135187059112,FRT
2024-11-28,118.82626246827249,FRT
2024-11-29,118.80561136831273,FRT
2024-11-30,113.93124301830247,FRT
2024-12-01,114.02140895181395,FRT
2024-12-02,118.97045914295927,FRT
2024-12-03,119.13957238450371,FRT
2024-12-04,119.30249881885584,FRT
2024-12-05,119.45740941653524,FRT
2024-12-06,119.43675831657723,FRT
2024-12-07,114.56238996656548,FRT
2024-12-08,114.6525559000705,FRT
